customer_id,age,gender,region,segment,signup_date,churn_label,churn_date,relationship_manager,branch
CUST_003669,35.0,Female,,SME,2020-06-27 10:16:12,0,,RM_004,BR_014
CUST_003376,51.0,Male,North,SME,2021-09-06 22:29:22,0,,,BR_012
CUST_003694,63.0,Male,East,Corporate,2021-06-14 09:54:21,0,,RM_042,BR_007
CUST_006709,,Female,,Retail,2017-09-13 15:14:22,0,,RM_038,BR_006
CUST_003579,42.0,Female,,Retail,2021-05-23 18:25:02,0,,RM_047,BR_005
CUST_000365,21.0,Male,North,SME,,0,,,BR_018
CUST_002914,61.0,Male,East,Corporate,2018-03-19 12:24:34,1,2020-02-14 12:24:34,RM_023,BR_029
CUST_005629,41.0,Male,Central,SME,2022-11-04 02:46:25,1,,RM_023,BR_009
CUST_009321,59.0,Female,,Retail,2022-06-06 22:20:48,0,,RM_022,BR_030
CUST_001956,69.0,Male,North,SME,2020-08-10 16:58:03,0,,RM_044,BR_030
CUST_003851,48.0,Male,North,SME,2018-01-18 18:43:33,0,,,BR_020
CUST_006484,57.0,Male,South,Retail,2020-03-14 16:35:57,0,,RM_008,
CUST_007196,,Male,North,SME,2022-12-12 01:53:24,0,,RM_001,
CUST_002750,,,West,Retail,2022-05-27 02:39:49,0,,RM_049,BR_009
CUST_009516,42.0,Male,East,Corporate,2019-07-25 15:28:05,1,2021-09-08 15:28:05,RM_021,BR_026
CUST_000253,50.0,Female,,SME,,0,,RM_026,BR_018
CUST_008304,34.0,Female,,Premium,2016-10-05 06:29:44,0,,RM_003,
CUST_002476,,,West,SME,2020-07-14 02:10:06,0,,RM_011,BR_030
CUST_005249,28.0,Male,East,Premium,2017-06-14 02:11:39,0,,,BR_026
CUST_005413,53.0,Female,,SME,2015-08-17 07:46:22,0,,,BR_024
CUST_007207,,Male,West,,2018-01-12 01:25:36,0,,RM_031,BR_017
CUST_005781,61.0,Male,West,Corporate,,0,,RM_012,BR_020
CUST_008806,37.0,Male,West,SME,2020-06-29 01:33:34,0,,,
CUST_008023,30.0,Male,South,Premium,2017-10-02 18:46:02,0,,RM_035,BR_025
CUST_001399,,,North,SME,2022-04-05 00:17:35,0,,RM_007,BR_021
CUST_004075,74.0,Male,South,SME,,0,,RM_020,BR_018
CUST_000235,50.0,Female,North,Retail,2021-02-09 18:34:41,0,,RM_030,BR_026
CUST_007303,47.0,Female,West,Premium,,0,,RM_035,BR_001
CUST_009719,,Male,North,Corporate,,0,,RM_024,BR_005
CUST_000692,23.0,Male,East,Premium,2022-11-29 02:44:24,1,2024-12-31 00:00:00,RM_033,BR_026
CUST_006375,41.0,Male,North,SME,2020-12-11 03:48:20,0,,RM_031,BR_013
CUST_007077,25.0,,Central,SME,2020-07-19 12:22:59,0,,RM_029,BR_007
CUST_002276,74.0,Female,South,,2020-09-16 08:44:32,1,2020-10-24 08:44:32,RM_012,BR_024
CUST_008134,35.0,,East,SME,2015-04-01 04:19:24,0,,RM_033,
CUST_001536,28.0,Female,West,Corporate,,0,,RM_033,BR_004
CUST_007875,65.0,Male,North,Corporate,2016-07-05 13:55:52,1,2019-07-21 13:55:52,RM_027,BR_017
CUST_002622,22.0,Male,West,,2023-04-25 12:45:13,0,,RM_039,BR_001
CUST_001421,45.0,Female,North,Retail,2020-01-02 03:27:24,0,,RM_016,BR_007
CUST_008683,,Male,North,Premium,2018-10-08 14:34:27,0,,,BR_024
CUST_005068,65.0,Male,South,,2017-10-20 05:24:10,0,,RM_048,BR_001
CUST_001201,30.0,Male,Central,Premium,2023-05-13 17:54:13,1,,RM_002,BR_024
CUST_007480,,Male,West,Corporate,2017-02-15 00:44:04,1,2019-10-04 00:44:04,RM_009,BR_002
CUST_007182,52.0,Male,,Premium,,0,,,BR_020
CUST_005322,37.0,Female,West,Corporate,2021-11-04 15:27:40,0,,,BR_005
CUST_003027,27.0,Female,West,Premium,,1,2020-12-22 03:10:34,RM_025,BR_030
CUST_002586,42.0,Male,East,Retail,2015-08-07 18:06:00,0,,RM_039,BR_012
CUST_007550,58.0,Male,,SME,2017-05-18 00:41:30,0,,,BR_012
CUST_008690,46.0,Female,West,Premium,2020-07-27 18:23:49,0,,RM_019,
CUST_002211,70.0,Female,,SME,2015-12-24 19:11:07,0,,RM_037,BR_015
CUST_000210,52.0,Female,,SME,,0,,RM_013,BR_023
CUST_001651,52.0,Male,South,SME,2015-06-11 00:45:04,0,,RM_042,BR_011
CUST_000735,,Male,East,Premium,2020-09-13 03:50:10,1,2024-06-29 03:50:10,,BR_011
CUST_004229,51.0,Female,West,Corporate,2015-05-03 17:10:42,0,,RM_015,BR_029
CUST_006402,30.0,Female,Central,,2016-12-25 06:16:58,0,,RM_030,BR_015
CUST_008556,44.0,Male,North,SME,2016-04-29 18:17:06,0,,RM_040,BR_025
CUST_005734,55.0,Male,,SME,2015-02-22 05:46:35,0,,,BR_005
CUST_002568,54.0,Male,West,Corporate,2021-03-16 00:19:51,1,2023-03-07 00:19:51,RM_045,
CUST_007028,26.0,Female,East,,2019-06-04 16:46:25,0,,RM_045,BR_025
CUST_008575,33.0,Female,North,,,0,,RM_036,
CUST_006835,,Male,North,Corporate,2017-12-08 20:18:07,0,,RM_002,BR_003
CUST_001261,42.0,Male,North,Retail,2018-10-10 18:10:26,0,,RM_005,
CUST_009659,45.0,Female,,Premium,2015-02-03 08:35:33,1,2015-03-09 08:35:33,RM_012,BR_024
CUST_008983,68.0,Male,East,Retail,2021-07-18 06:35:56,0,,RM_024,BR_018
CUST_001450,47.0,Female,,,2015-05-08 10:15:22,0,,RM_035,
CUST_000274,,Female,Central,Retail,2018-07-21 02:47:49,1,2020-04-29 02:47:49,RM_030,BR_027
CUST_004463,18.0,Male,South,,2018-06-01 16:24:57,0,,RM_028,BR_006
CUST_005422,72.0,Female,Central,Retail,2016-12-03 06:50:38,0,,RM_002,
CUST_007635,49.0,,,,2021-02-20 12:59:25,0,,RM_001,BR_009
CUST_004965,59.0,Female,Central,Corporate,2021-07-24 07:30:44,0,,RM_032,BR_022
CUST_003548,54.0,Female,Central,Corporate,2021-01-19 22:47:21,0,,RM_020,BR_012
CUST_002856,19.0,Male,North,SME,2022-11-26 23:35:55,0,,RM_050,
CUST_002340,19.0,Female,South,Corporate,2021-04-07 15:33:08,0,,,
CUST_001407,41.0,Male,North,Premium,2015-01-05 18:16:30,0,,RM_002,
CUST_007230,59.0,Male,East,Retail,2017-05-10 20:08:52,1,2021-03-12 20:08:52,RM_019,BR_025
CUST_002387,49.0,Male,North,,2018-11-10 19:49:54,1,2021-04-23 19:49:54,RM_005,BR_009
CUST_001680,19.0,Male,,Premium,2015-02-08 16:21:26,0,,,BR_017
CUST_004335,,Male,South,Corporate,2018-07-19 20:09:07,0,,,BR_011
CUST_006338,,Male,,Premium,,0,,RM_039,BR_030
CUST_001365,22.0,Female,East,Premium,2017-07-25 05:21:15,0,,RM_029,BR_008
CUST_007363,20.0,,West,Corporate,2020-02-23 14:41:06,0,,,BR_012
CUST_005200,25.0,Female,Central,Premium,2019-03-02 19:26:28,0,,RM_002,
CUST_006988,58.0,Male,Central,Retail,,0,,RM_024,
CUST_005859,54.0,Male,East,Premium,2020-08-30 12:24:15,0,,RM_005,BR_005
CUST_009031,,Female,South,Corporate,2022-03-23 10:38:08,0,,RM_034,BR_025
CUST_004001,54.0,Male,West,Retail,2017-02-18 21:32:15,0,,RM_037,
CUST_007530,70.0,Female,Central,Corporate,2018-05-28 00:32:43,1,2018-10-09 00:32:43,RM_006,BR_025
CUST_000420,48.0,,East,Corporate,,1,2023-04-06 02:41:45,RM_005,
CUST_008487,32.0,Female,East,Retail,,0,,RM_043,BR_017
CUST_005184,74.0,Female,West,Retail,2019-03-19 16:04:29,0,,RM_029,BR_028
CUST_004252,65.0,Female,East,SME,2020-02-18 11:07:14,1,2022-07-09 11:07:14,RM_013,BR_005
CUST_000348,56.0,Female,South,,,0,,RM_043,BR_019
CUST_006148,61.0,Female,East,Premium,2017-01-10 12:24:33,1,2017-10-21 12:24:33,RM_035,BR_013
CUST_000601,,,West,Retail,2021-08-13 10:43:14,0,,RM_013,BR_012
CUST_003884,35.0,Female,East,Corporate,2022-01-01 08:05:17,0,,RM_042,BR_011
CUST_001743,62.0,Male,West,Retail,2016-10-14 11:48:21,0,,RM_038,BR_004
CUST_000727,21.0,Male,North,Retail,2015-09-30 01:45:37,1,2017-06-23 01:45:37,RM_025,BR_004
CUST_001646,,,West,SME,2020-08-20 13:15:34,0,,RM_014,BR_009
CUST_004317,24.0,Female,South,Premium,,0,,,BR_008
CUST_001073,63.0,,North,Premium,2019-06-17 19:46:26,0,,RM_031,BR_022
CUST_003454,53.0,Female,South,Premium,,0,,RM_038,BR_014
CUST_005225,,Female,South,Premium,2016-09-04 14:08:37,0,,RM_047,BR_004
CUST_001504,32.0,Female,North,Retail,2017-01-22 04:21:48,0,,RM_041,BR_011
CUST_001738,71.0,Female,West,Retail,,0,,RM_010,BR_021
CUST_001100,29.0,Female,,SME,2019-01-28 02:03:20,0,,RM_018,BR_030
CUST_000179,52.0,Male,East,Premium,,0,,,BR_015
CUST_001715,23.0,Male,,Retail,,0,,RM_019,BR_003
CUST_003776,39.0,Male,South,Premium,2016-12-07 20:18:03,0,,RM_035,BR_023
CUST_005069,35.0,Female,West,Retail,,0,,RM_011,
CUST_003547,67.0,Male,East,Corporate,2022-12-22 03:37:43,0,,RM_042,BR_006
CUST_009366,62.0,Female,South,SME,2021-03-13 05:10:05,0,,RM_023,BR_006
CUST_005318,73.0,Male,North,SME,2017-02-02 00:47:41,0,,,BR_028
CUST_004896,,,North,Premium,2021-02-12 02:38:34,0,,RM_004,
CUST_004491,29.0,Female,Central,,2017-01-28 08:56:17,0,,RM_037,BR_026
CUST_004343,19.0,Female,East,Corporate,2017-12-27 16:28:49,0,,RM_014,BR_019
CUST_009690,47.0,Female,,Corporate,2017-09-17 21:50:40,0,,RM_036,BR_011
CUST_009287,,Female,Central,Premium,2021-10-25 19:23:06,1,2024-12-31 00:00:00,RM_014,BR_028
CUST_007611,23.0,Male,North,,2019-10-16 18:01:07,1,2023-11-04 18:01:07,RM_037,
CUST_004297,49.0,Male,West,Retail,2015-04-17 00:35:19,0,,RM_025,BR_003
CUST_000346,26.0,,South,,,1,2024-12-31 00:00:00,,BR_009
CUST_008572,47.0,Female,North,,2020-01-04 20:20:06,0,,,
CUST_000739,20.0,Female,Central,Corporate,2022-08-18 17:35:33,1,2024-12-31 00:00:00,RM_021,BR_019
CUST_009846,32.0,Male,North,Retail,2022-05-04 13:29:59,1,2024-12-19 13:29:59,RM_037,
CUST_006706,41.0,Female,West,Corporate,2016-06-24 11:16:00,1,2017-04-02 11:16:00,RM_004,
CUST_004042,47.0,Female,,,,0,,RM_006,BR_025
CUST_003015,,Female,North,Retail,2017-12-20 16:41:32,0,,RM_035,BR_020
CUST_000425,28.0,Male,East,,2016-09-11 16:53:51,0,,RM_031,
CUST_004878,38.0,,Central,SME,,0,,RM_044,BR_005
CUST_004016,62.0,Male,Central,SME,2015-05-27 22:47:18,0,,RM_024,BR_018
CUST_002986,,Female,South,Retail,2020-06-01 21:06:53,0,,RM_027,BR_030
CUST_008020,18.0,Female,South,SME,2018-11-05 11:57:03,0,,RM_044,BR_014
CUST_003279,34.0,Male,West,Corporate,,1,2020-11-21 09:20:15,RM_014,BR_013
CUST_006373,,Male,Central,Corporate,2019-09-13 17:51:31,0,,RM_027,
CUST_009972,50.0,Female,East,Premium,2020-08-14 04:57:25,0,,RM_011,
CUST_003184,54.0,Female,East,Retail,2022-01-31 10:37:55,0,,RM_023,
CUST_007940,62.0,Male,South,Premium,2020-07-17 10:58:42,0,,RM_025,BR_020
CUST_002218,22.0,,East,Corporate,2016-04-22 14:16:50,0,,RM_010,BR_018
CUST_003841,26.0,Female,Central,Premium,,1,2024-09-11 14:01:24,RM_025,BR_008
CUST_008155,,Female,Central,,2022-06-24 07:53:43,0,,RM_042,BR_029
CUST_007717,25.0,Female,Central,Retail,2017-10-02 10:23:58,0,,RM_025,BR_023
CUST_004306,18.0,Male,North,Premium,2017-12-15 13:53:31,0,,RM_006,
CUST_007810,20.0,Female,West,Retail,2021-11-28 12:31:37,0,,RM_027,BR_025
CUST_007400,41.0,Female,West,Retail,,0,,RM_042,
CUST_009959,55.0,Female,South,Retail,2016-08-11 06:47:37,0,,RM_011,BR_017
CUST_002374,59.0,Female,West,Premium,2016-03-01 15:06:13,1,,RM_009,BR_007
CUST_003229,57.0,Male,Central,Premium,2019-11-10 08:12:27,0,,RM_009,BR_008
CUST_009976,25.0,Female,,Retail,2022-10-14 23:27:37,1,2024-02-08 23:27:37,RM_048,BR_030
CUST_002652,69.0,Male,North,Premium,,0,,RM_017,BR_020
CUST_000208,69.0,Female,Central,,2017-03-28 10:53:55,0,,RM_018,BR_030
CUST_000525,36.0,Female,Central,Retail,2017-08-20 15:47:44,0,,RM_002,BR_002
CUST_009665,,Male,North,Retail,,0,,,BR_009
CUST_005169,,Male,,SME,,0,,RM_023,BR_013
CUST_005039,67.0,Female,Central,Retail,2020-04-26 08:18:23,0,,RM_004,BR_026
CUST_004492,29.0,Female,West,,2017-12-07 09:06:10,0,,RM_042,BR_025
CUST_009356,24.0,Male,Central,Retail,2015-03-17 07:08:00,0,,,BR_014
CUST_000262,40.0,Female,Central,Corporate,2017-07-19 13:51:47,1,2020-03-08 13:51:47,RM_027,BR_003
CUST_007348,74.0,Female,South,,2021-04-07 19:59:29,1,2023-07-06 19:59:29,,BR_008
CUST_001576,46.0,Female,East,,,0,,RM_006,BR_028
CUST_004647,36.0,Male,East,SME,2016-01-15 10:04:46,1,2017-10-08 10:04:46,RM_016,BR_019
CUST_008479,48.0,Female,South,Premium,2017-08-24 01:29:53,0,,RM_024,
CUST_005133,51.0,Female,,Retail,2015-02-19 00:31:10,1,2017-07-29 00:31:10,RM_019,
CUST_009135,24.0,Male,Central,,2016-08-14 08:58:18,1,,,BR_009
CUST_002452,,,North,,2022-02-20 03:30:25,0,,,BR_005
CUST_001005,22.0,Male,Central,SME,2022-10-28 02:51:58,0,,RM_031,BR_022
CUST_002078,31.0,Male,Central,Retail,2022-01-10 01:54:05,0,,RM_003,
CUST_004122,38.0,Female,East,Corporate,2015-10-09 08:33:54,0,,RM_046,
CUST_008550,18.0,Male,,Premium,2020-03-24 07:59:12,1,,RM_026,BR_015
CUST_009133,67.0,Male,Central,SME,,0,,RM_022,
CUST_003180,40.0,Female,North,SME,2023-01-23 17:00:15,0,,RM_007,BR_020
CUST_008582,34.0,Male,,Corporate,,0,,RM_037,BR_014
CUST_009852,41.0,Female,South,,2019-02-10 07:41:22,0,,RM_036,BR_013
CUST_001143,44.0,Male,,Premium,,0,,RM_049,BR_017
CUST_003887,,Male,South,,,0,,RM_045,BR_028
CUST_000763,25.0,Female,,Retail,2022-12-13 21:44:59,1,,RM_028,BR_022
CUST_000888,25.0,Female,,Premium,2015-02-18 20:30:52,0,,RM_045,BR_028
CUST_002320,47.0,Female,North,Corporate,2020-07-16 07:16:27,0,,RM_014,BR_017
CUST_004000,19.0,Male,West,SME,2023-02-04 03:05:41,0,,,BR_016
CUST_002776,33.0,,East,Retail,2022-12-13 01:57:18,0,,RM_038,BR_027
CUST_009646,33.0,Female,,Premium,2015-11-04 02:40:40,0,,RM_016,BR_006
CUST_003446,52.0,Male,North,Premium,2015-06-21 06:16:15,0,,RM_024,
CUST_001170,35.0,Male,Central,Corporate,2020-05-05 02:16:49,0,,RM_018,BR_014
CUST_003908,58.0,Female,South,,2019-09-04 02:29:03,0,,RM_049,
CUST_005342,26.0,,North,SME,2019-04-04 01:11:53,0,,,BR_001
CUST_008189,53.0,Female,West,Corporate,2018-09-24 12:32:10,1,2021-12-23 12:32:10,RM_030,BR_016
CUST_003150,24.0,Male,Central,Corporate,2022-03-14 23:45:32,0,,RM_007,BR_025
CUST_003935,26.0,Female,West,SME,,0,,RM_024,BR_022
CUST_004939,53.0,Male,,Premium,2018-02-21 14:44:28,0,,RM_039,BR_024
CUST_001012,57.0,Female,North,Corporate,2017-02-01 20:23:25,1,2019-02-14 20:23:25,RM_040,BR_018
CUST_003797,43.0,,West,Retail,2021-11-02 15:16:45,0,,RM_035,BR_029
CUST_003619,27.0,Female,North,Retail,,1,2024-07-15 10:24:55,RM_045,BR_005
CUST_003467,,,Central,Corporate,2021-03-29 05:28:53,0,,RM_001,BR_018
CUST_009554,46.0,Male,South,Retail,,1,2024-12-31 00:00:00,,BR_021
CUST_006940,58.0,Female,North,SME,2022-01-08 11:16:20,0,,RM_049,
CUST_007977,,,North,SME,2020-09-04 22:34:16,0,,RM_045,BR_001
CUST_000670,56.0,Female,West,Corporate,2023-02-02 16:32:45,0,,RM_011,BR_002
CUST_009843,73.0,Male,Central,Premium,2017-06-08 07:38:52,0,,RM_038,BR_016
CUST_006692,69.0,Male,West,Premium,2022-08-07 00:17:44,0,,RM_003,BR_002
CUST_002988,74.0,,North,SME,2022-04-10 00:32:12,0,,RM_035,BR_023
CUST_005902,41.0,Male,,Premium,2020-11-05 16:58:29,0,,RM_014,BR_013
CUST_009559,69.0,Male,West,SME,2021-05-14 05:56:28,0,,,BR_006
CUST_001380,37.0,Female,West,Corporate,2017-06-01 15:29:56,1,2018-03-13 15:29:56,,BR_009
CUST_003881,30.0,Male,South,SME,2015-09-16 02:13:10,0,,RM_001,
CUST_005022,65.0,,West,SME,2017-09-10 18:16:02,0,,RM_004,BR_030
CUST_005946,43.0,Female,Central,Retail,2020-03-13 09:33:04,1,2022-01-18 09:33:04,RM_026,BR_003
CUST_002103,42.0,Male,East,Corporate,,0,,RM_006,BR_016
CUST_004298,18.0,,West,Retail,2020-09-05 12:39:17,1,2022-10-09 12:39:17,,BR_004
CUST_004402,64.0,Male,South,SME,2017-09-29 18:29:54,0,,RM_033,BR_028
CUST_001238,62.0,Female,North,,2015-05-08 00:25:09,1,2016-01-03 00:25:09,RM_048,BR_008
CUST_006160,,Female,,Corporate,2022-11-24 12:45:05,0,,RM_018,BR_007
CUST_004239,,Male,North,Premium,2017-05-16 13:24:25,0,,RM_046,BR_025
CUST_009565,25.0,Female,South,Premium,2019-03-04 08:03:35,0,,RM_008,BR_003
CUST_006956,18.0,Female,North,Retail,2020-12-11 08:11:13,0,,RM_020,BR_014
CUST_006075,24.0,Female,West,Corporate,2018-10-19 18:50:57,0,,RM_037,BR_003
CUST_000661,69.0,Female,Central,Corporate,2021-03-29 15:19:34,1,2024-05-30 15:19:34,RM_012,BR_024
CUST_001105,,Female,South,Retail,2016-07-15 05:37:38,1,2018-10-05 05:37:38,RM_028,BR_020
CUST_004967,59.0,Male,,Retail,2021-10-25 23:46:48,0,,RM_027,
CUST_000974,72.0,Male,Central,Premium,,1,2016-10-04 20:40:45,RM_001,BR_020
CUST_005366,37.0,Female,West,,2020-09-13 16:38:58,0,,RM_042,BR_024
CUST_006434,28.0,Male,North,Retail,2017-06-14 12:36:29,0,,RM_041,BR_030
CUST_006191,39.0,Female,North,Premium,2016-08-29 04:35:51,0,,RM_028,BR_012
CUST_002107,28.0,Male,South,Retail,2017-05-29 11:33:14,1,2017-08-11 11:33:14,RM_049,BR_018
CUST_005577,71.0,Female,Central,Corporate,2016-11-25 14:12:54,0,,,BR_008
CUST_004294,18.0,Female,West,SME,2017-05-07 21:47:46,0,,RM_010,BR_015
CUST_005636,30.0,Female,Central,Retail,2022-06-18 04:24:02,0,,RM_017,BR_020
CUST_003592,,,,Retail,2019-09-16 09:27:11,0,,RM_022,BR_020
CUST_008999,52.0,,South,Premium,2016-08-05 07:04:29,1,,RM_007,BR_008
CUST_005048,28.0,Male,West,SME,2023-01-17 18:22:16,0,,RM_050,BR_027
CUST_005811,,Female,,Corporate,2020-12-25 00:56:19,0,,RM_039,BR_025
CUST_008536,64.0,,West,SME,2015-05-11 11:45:44,0,,RM_015,BR_013
CUST_006669,28.0,Female,East,Retail,2017-11-21 02:39:53,1,2019-06-11 02:39:53,RM_029,BR_030
CUST_009222,73.0,Female,East,Corporate,,1,2024-01-30 08:36:41,RM_035,BR_010
CUST_005332,,Female,West,SME,2020-03-20 12:03:18,0,,RM_026,BR_016
CUST_009994,,Male,,SME,,0,,RM_006,BR_005
CUST_009389,54.0,Male,South,Retail,2017-11-27 20:40:03,0,,RM_020,BR_003
CUST_007048,27.0,Female,Central,SME,2015-06-01 03:17:13,0,,RM_034,
CUST_002814,54.0,Female,,Corporate,2021-01-04 17:33:44,0,,RM_024,BR_002
CUST_001558,37.0,Male,West,,2022-04-07 17:38:03,0,,RM_037,BR_028
CUST_007791,66.0,Female,East,Retail,2020-12-26 12:25:11,0,,RM_035,BR_009
CUST_001256,30.0,,North,Corporate,2019-09-20 01:00:48,0,,,BR_024
CUST_006046,57.0,Male,,Premium,2020-06-09 23:44:39,0,,RM_007,BR_027
CUST_005186,55.0,Male,South,Premium,2018-02-22 10:46:06,0,,RM_015,BR_004
CUST_003524,57.0,Male,East,Premium,2016-01-08 13:59:46,0,,RM_041,BR_004
CUST_008420,58.0,Female,Central,,2015-08-09 18:22:35,0,,RM_030,BR_020
CUST_000985,51.0,Female,Central,SME,,1,2024-05-28 20:20:10,RM_040,BR_008
CUST_009054,68.0,Female,,Premium,2015-12-21 22:23:48,0,,,BR_006
CUST_003176,52.0,Male,North,Premium,,0,,RM_028,BR_021
CUST_002503,63.0,Male,,Premium,2020-04-05 21:41:31,0,,,BR_015
CUST_003222,25.0,Female,North,,2018-03-19 13:01:10,0,,,BR_004
CUST_002089,73.0,Female,West,Corporate,2017-10-09 22:45:33,0,,RM_023,BR_030
CUST_001631,52.0,Female,Central,SME,2015-10-10 14:25:30,0,,RM_017,
CUST_005009,51.0,Male,Central,Retail,2019-07-10 13:15:20,1,2022-03-27 13:15:20,RM_049,BR_028
CUST_007057,35.0,Male,,Premium,2017-07-13 22:25:06,0,,RM_018,BR_030
CUST_003213,38.0,Male,,Premium,2023-05-17 13:50:20,1,2024-12-31 00:00:00,RM_050,BR_026
CUST_004217,41.0,Male,South,SME,2019-07-13 03:22:54,1,2021-01-22 03:22:54,,BR_023
CUST_001058,59.0,Female,South,Corporate,2018-08-09 16:59:19,0,,RM_035,BR_025
CUST_003581,42.0,,North,SME,,0,,RM_014,BR_009
CUST_005856,38.0,Female,North,Premium,2021-02-05 10:27:42,0,,RM_019,BR_019
CUST_007323,49.0,Male,East,SME,2023-03-27 22:00:43,0,,RM_034,BR_023
CUST_000380,43.0,Male,Central,Corporate,2015-01-17 11:06:03,0,,RM_016,BR_023
CUST_003787,,Male,East,Premium,2017-03-02 19:12:53,0,,RM_008,BR_013
CUST_001571,28.0,Female,North,Retail,2021-03-27 07:12:10,1,2022-01-05 07:12:10,RM_014,BR_027
CUST_005719,29.0,Female,Central,Retail,2018-07-10 20:54:07,0,,,BR_025
CUST_008467,65.0,Male,Central,SME,2023-05-05 02:19:58,0,,RM_010,BR_022
CUST_001136,50.0,Female,East,Retail,2021-02-26 19:02:07,0,,RM_040,BR_027
CUST_003731,72.0,Female,East,Retail,2018-03-22 01:37:32,0,,RM_021,BR_021
CUST_007920,63.0,Male,East,SME,2020-08-21 00:21:09,0,,RM_030,BR_013
CUST_008241,,Male,Central,Premium,2019-10-04 18:30:10,0,,,BR_025
CUST_004008,64.0,,,Corporate,,0,,RM_014,BR_007
CUST_008119,61.0,Male,Central,SME,2021-04-05 19:34:06,0,,RM_041,BR_007
CUST_003173,47.0,Male,East,Retail,2016-10-30 06:50:28,0,,RM_043,BR_012
CUST_002014,56.0,Male,,SME,,0,,RM_013,BR_028
CUST_002209,62.0,Male,Central,Corporate,2020-02-20 10:30:23,0,,RM_027,BR_003
CUST_007282,19.0,,East,SME,2018-04-22 17:08:16,0,,,BR_008
CUST_001555,,Female,West,Corporate,,1,2024-05-19 13:47:50,RM_047,BR_014
CUST_002083,,Male,East,SME,2020-07-26 09:59:04,0,,RM_032,BR_004
CUST_006944,47.0,Male,South,Retail,2022-12-01 09:44:40,0,,RM_044,
CUST_007531,49.0,Male,East,SME,2020-10-12 11:32:44,0,,RM_028,BR_024
CUST_008909,44.0,Male,,Corporate,,0,,RM_002,BR_020
CUST_008350,,Female,,Premium,2020-12-09 14:41:46,0,,RM_024,BR_011
CUST_007601,65.0,Male,South,Retail,2020-05-06 23:22:30,1,,RM_022,BR_005
CUST_004875,41.0,Male,Central,,2019-03-27 06:15:48,0,,RM_039,BR_030
CUST_006026,52.0,Male,North,,2018-09-13 18:45:12,1,2019-11-20 18:45:12,,BR_009
CUST_006913,62.0,Male,South,Retail,2018-04-13 20:26:27,0,,,BR_029
CUST_006242,22.0,Female,West,Corporate,2017-02-23 22:57:57,0,,RM_047,BR_024
CUST_007823,42.0,Male,East,SME,2020-08-10 18:00:40,0,,RM_024,BR_001
CUST_002067,45.0,Male,South,Corporate,2018-07-24 16:07:11,0,,RM_016,BR_010
CUST_004870,,Male,Central,,2018-09-17 23:18:30,0,,,BR_001
CUST_007224,28.0,Male,North,Premium,2017-09-21 10:50:32,0,,RM_009,BR_020
CUST_002645,32.0,Female,,Premium,2017-10-22 21:08:58,0,,,BR_026
CUST_007101,36.0,Male,,Premium,2019-07-21 18:31:38,0,,RM_010,BR_013
CUST_008956,26.0,Female,South,Corporate,2017-10-12 10:45:11,1,2018-04-19 10:45:11,RM_031,BR_003
CUST_005949,70.0,Female,West,Premium,2020-03-18 09:41:50,0,,,BR_017
CUST_005603,62.0,Male,East,SME,,0,,RM_005,BR_029
CUST_006563,67.0,,Central,Retail,2018-07-30 02:41:46,1,2018-12-12 02:41:46,RM_044,BR_004
CUST_009818,35.0,Female,East,Retail,2016-01-05 15:45:11,1,2018-08-17 15:45:11,RM_045,
CUST_001753,56.0,Female,Central,SME,2020-04-27 21:29:40,0,,RM_033,BR_019
CUST_004142,20.0,Female,Central,Premium,2022-04-29 23:44:38,0,,,BR_022
CUST_002231,28.0,,,Premium,2019-12-31 19:46:08,1,,RM_017,BR_030
CUST_006271,22.0,Male,,SME,2016-06-20 17:17:05,0,,RM_031,BR_002
CUST_002533,33.0,Male,Central,Premium,2019-03-27 18:43:01,0,,RM_029,BR_009
CUST_000807,,Male,Central,Premium,2015-12-10 01:05:09,1,2019-01-23 01:05:09,RM_001,BR_006
CUST_009687,66.0,Male,South,Premium,2021-03-18 17:07:51,0,,RM_008,BR_029
CUST_002572,49.0,Male,West,SME,2017-04-20 10:06:18,0,,RM_022,BR_003
CUST_002493,28.0,Female,West,,2022-07-18 17:01:52,0,,RM_040,BR_030
CUST_009549,34.0,Male,Central,Corporate,2022-10-13 08:51:13,1,,RM_045,BR_005
CUST_001150,,Female,,Corporate,2018-02-21 07:55:02,0,,RM_007,BR_008
CUST_000945,23.0,Male,South,Premium,2016-01-05 19:30:22,0,,,
CUST_007460,,Male,,Premium,2017-03-02 01:32:24,0,,RM_011,BR_002
CUST_005684,62.0,Female,,SME,2019-12-28 01:51:54,0,,RM_020,
CUST_005801,,Male,East,Premium,2020-07-05 11:59:38,1,2023-05-16 11:59:38,RM_005,BR_004
CUST_001914,34.0,Male,Central,Retail,2019-05-25 18:51:53,0,,RM_014,BR_010
CUST_001204,49.0,Female,West,SME,2022-09-03 02:57:12,0,,RM_010,BR_025
CUST_002935,62.0,Male,East,Retail,2021-01-27 06:59:20,0,,RM_002,BR_014
CUST_008549,60.0,Female,South,Retail,,1,,RM_002,BR_026
CUST_007382,65.0,Female,West,,,0,,RM_004,BR_011
CUST_005427,,Female,West,,2018-06-07 16:25:17,1,2019-03-29 16:25:17,,BR_009
CUST_000718,57.0,Male,,Retail,2017-01-01 04:01:59,0,,RM_039,
CUST_003726,58.0,Male,Central,Corporate,2022-04-21 15:05:13,0,,RM_035,BR_010
