account_id,customer_id,account_type,balance,status,open_date,close_date,product_count
ACC_0004301,CUST_005630,Fixed Deposit,39107.0,,2018-10-22 17:28:20,2021-09-04 17:28:20,3.0
ACC_0005108,CUST_003140,Fixed Deposit,99588.42,Active,2017-03-05 23:16:52,,1.0
ACC_0005196,CUST_002645,Fixed Deposit,92474.6,Closed,2021-04-08 23:02:44,,
ACC_0010593,CUST_001925,Fixed Deposit,24943.64,Active,2018-01-12 00:43:59,,
ACC_0008015,CUST_000568,Savings,68461.14,Active,,,3.0
ACC_0011898,CUST_008541,Loan,115783.71,Active,2020-05-03 23:49:10,,
ACC_0010513,CUST_000509,Savings,140200.41,Closed,2016-10-07 23:06:39,2019-01-07 23:06:39,2.0
ACC_0001577,CUST_007838,Savings,46785.09,Closed,2017-07-23 16:28:56,,4.0
ACC_0009751,CUST_005806,Savings,,Active,2021-06-09 00:57:32,,4.0
ACC_0009299,CUST_000562,Savings,47154.3,Active,2017-05-05 06:19:14,,4.0
ACC_0010275,CUST_002775,Fixed Deposit,,Dormant,2019-11-08 04:11:37,,4.0
ACC_0008125,CUST_007827,,,Active,2021-09-21 19:07:24,,1.0
ACC_0003248,CUST_001059,Loan,118562.01,,2017-03-19 10:07:46,,3.0
ACC_0001179,CUST_008729,,47204.57,Active,2018-12-12 05:43:50,,2.0
ACC_0008809,CUST_003228,,110087.92,,2019-04-22 23:29:58,,1.0
ACC_0002582,CUST_003613,Loan,82244.26,Closed,,2021-11-22 04:15:18,3.0
ACC_0004060,CUST_004863,Loan,147999.54,Active,2016-04-02 19:20:53,,1.0
ACC_0012961,CUST_005145,Loan,61261.92,Closed,2018-10-16 09:31:23,,4.0
ACC_0011980,CUST_000066,Loan,7066.58,Active,,,3.0
ACC_0011873,CUST_002553,Savings,,,2019-11-30 22:47:56,,3.0
ACC_0006149,CUST_001599,Loan,64321.2,Active,2022-02-04 13:21:08,,1.0
ACC_0007568,CUST_005707,Fixed Deposit,127655.93,Active,2018-07-30 00:10:26,,
ACC_0004891,CUST_004641,Fixed Deposit,69310.28,Active,2020-08-20 15:44:19,,
ACC_0011445,CUST_002549,Loan,99371.74,Active,2016-08-31 19:29:22,,
ACC_0002127,CUST_000847,Savings,64671.73,Active,2016-11-29 06:47:40,,1.0
ACC_0004890,CUST_006839,Loan,56837.24,Active,2019-12-11 18:11:54,,3.0
ACC_0014560,CUST_009531,Fixed Deposit,29770.37,Dormant,2015-04-01 08:32:56,,3.0
ACC_0007203,CUST_007986,Current,42970.39,,,,4.0
ACC_0000187,CUST_005554,Savings,141713.39,Active,2021-07-01 20:15:49,,2.0
ACC_0003899,CUST_003597,Loan,29009.8,,2017-09-20 17:04:22,,1.0
ACC_0004918,CUST_007799,Fixed Deposit,89767.27,Closed,2015-08-13 17:15:32,2017-06-24 17:15:32,1.0
ACC_0006778,CUST_001728,Loan,100525.94,Closed,2017-11-05 22:41:25,2018-10-15 22:41:25,2.0
ACC_0014833,CUST_001479,Loan,35259.58,Active,2015-06-02 12:27:50,,4.0
ACC_0000279,CUST_000350,Current,144766.45,,2021-12-28 05:20:53,2023-04-24 05:20:53,2.0
ACC_0006899,CUST_008209,,62195.34,Active,2018-02-19 11:38:04,,1.0
ACC_0007277,CUST_007244,Current,96160.52,Active,2019-03-15 10:08:23,,4.0
ACC_0004859,CUST_002848,Fixed Deposit,,Active,2016-08-01 23:25:00,,4.0
ACC_0003502,CUST_004387,Fixed Deposit,6872.07,Active,2020-07-29 02:26:32,,
ACC_0011721,CUST_007777,,12129.36,Active,2015-10-27 22:23:14,,1.0
ACC_0005162,CUST_006369,Savings,30987.37,Dormant,2017-07-08 13:15:42,,1.0
ACC_0012647,CUST_008036,Current,74970.08,Active,,,2.0
ACC_0010860,CUST_006072,Fixed Deposit,56111.69,Closed,,2023-07-04 17:53:16,4.0
ACC_0001283,CUST_007354,Current,105309.45,Active,2018-01-20 08:39:59,,2.0
ACC_0013613,CUST_008125,Loan,149817.14,Closed,2016-02-19 23:46:32,2018-11-28 23:46:32,4.0
ACC_0009679,CUST_006273,Savings,83653.97,Active,2017-10-13 06:16:58,,2.0
ACC_0008797,CUST_004782,Current,136691.18,,2016-10-10 05:53:24,,3.0
ACC_0012747,CUST_007548,Fixed Deposit,77332.84,Active,2015-12-28 20:18:12,,4.0
ACC_0012939,CUST_002891,Savings,55389.95,Active,2015-05-25 10:39:56,,2.0
ACC_0002599,CUST_007254,Loan,60167.32,Dormant,2018-07-25 13:16:07,,2.0
ACC_0006168,CUST_008847,Loan,,Active,2021-12-30 23:26:42,,1.0
ACC_0000311,CUST_000053,Current,56734.46,,2022-06-06 15:55:56,,4.0
ACC_0000572,CUST_004264,Current,124223.01,Active,2015-12-04 01:40:15,,2.0
ACC_0004248,CUST_009354,Fixed Deposit,27970.62,Active,2015-02-28 14:59:27,,1.0
ACC_0003293,CUST_002144,Current,2485.46,Active,2019-09-05 10:10:05,,1.0
ACC_0011068,CUST_009910,Fixed Deposit,,,2015-11-09 03:33:53,,2.0
ACC_0005774,CUST_000660,,84414.46,Active,2018-07-29 01:59:43,,3.0
ACC_0014918,CUST_002630,Savings,125849.83,Active,2018-06-23 19:31:10,,4.0
ACC_0005792,CUST_009747,Current,27992.12,Active,2021-01-22 09:54:21,,1.0
ACC_0000261,CUST_007157,Fixed Deposit,10709.71,Active,,,2.0
ACC_0004117,CUST_005561,Fixed Deposit,9576.34,Active,2015-04-08 10:21:07,,3.0
ACC_0008751,CUST_002414,Current,38327.44,Active,,,1.0
ACC_0005094,CUST_006520,Current,94460.43,Dormant,2022-05-05 01:10:18,,3.0
ACC_0004001,CUST_002766,Fixed Deposit,142356.39,,2019-05-02 22:13:07,,2.0
ACC_0010509,CUST_001537,Fixed Deposit,72503.53,Active,2021-12-25 22:16:58,,1.0
ACC_0013685,CUST_008608,Current,,Active,2019-02-10 11:14:31,,2.0
ACC_0000014,CUST_007929,,137612.88,,2019-09-14 01:20:10,2020-07-14 01:20:10,1.0
ACC_0007355,CUST_006501,Loan,135098.76,Active,2022-03-01 09:29:38,,4.0
ACC_0009752,CUST_003517,Fixed Deposit,77553.3,,2019-03-29 07:46:20,,2.0
ACC_0013976,CUST_008371,Savings,131770.41,Active,2021-03-17 21:39:14,,4.0
ACC_0000413,CUST_002985,Savings,66681.76,Dormant,2018-10-22 00:39:04,,1.0
ACC_0008436,CUST_000684,Savings,68615.63,Active,2022-05-06 17:51:03,,
ACC_0008234,CUST_009390,Fixed Deposit,95699.08,Closed,2017-10-22 00:43:25,2019-01-07 00:43:25,1.0
ACC_0011281,CUST_009061,Fixed Deposit,83209.42,Active,2018-01-02 19:51:33,,
ACC_0009659,CUST_007836,Savings,127313.86,Active,2015-11-06 00:56:53,,4.0
ACC_0002372,CUST_007166,,141638.14,Active,2020-11-05 00:03:59,,3.0
ACC_0008544,CUST_005243,Current,,Active,2022-03-16 18:55:28,,1.0
ACC_0001959,CUST_000005,Fixed Deposit,,,2021-04-16 20:44:50,,
ACC_0014337,CUST_003838,,141151.21,Dormant,2020-04-17 15:00:57,,4.0
ACC_0002967,CUST_007550,Fixed Deposit,117395.21,Active,2020-09-23 19:37:09,,4.0
ACC_0010948,CUST_007566,Savings,,Active,2015-07-02 23:12:22,,3.0
ACC_0010496,CUST_003782,Fixed Deposit,60105.13,Active,,,1.0
ACC_0012781,CUST_001267,Current,43799.15,Closed,2017-02-03 05:54:07,2017-04-08 05:54:07,4.0
ACC_0012720,CUST_001722,Loan,,Closed,2019-05-04 02:19:21,2020-05-23 02:19:21,3.0
ACC_0004677,CUST_001180,Savings,54622.73,Closed,2019-03-06 03:07:36,2020-06-28 03:07:36,4.0
ACC_0003764,CUST_007730,Savings,,Active,,,3.0
ACC_0006992,CUST_008117,Savings,,Active,,,2.0
ACC_0000916,CUST_003127,Fixed Deposit,,Dormant,,,3.0
ACC_0013796,CUST_008218,Current,,Active,,,1.0
ACC_0008549,CUST_009761,Loan,16069.68,Dormant,2019-04-20 02:05:30,,3.0
ACC_0000670,CUST_003132,Current,,Active,2022-05-15 12:40:03,,2.0
ACC_0002994,CUST_005031,Current,,Active,2022-11-20 08:21:15,,3.0
ACC_0014686,CUST_007639,Savings,3202.59,Closed,2017-01-25 01:24:57,,3.0
ACC_0009983,CUST_002081,Loan,4498.05,Active,2017-01-20 05:58:50,,4.0
ACC_0010561,CUST_004623,Savings,117483.12,Active,2017-03-17 17:03:46,,2.0
ACC_0013528,CUST_005963,Loan,118064.21,Active,,,3.0
ACC_0013061,CUST_000747,Loan,86208.83,Active,2022-05-03 19:29:12,,1.0
ACC_0009454,CUST_001874,,79454.44,Active,2022-04-27 12:20:25,,3.0
ACC_0008259,CUST_005805,Fixed Deposit,124111.39,Active,2022-12-04 22:54:22,,3.0
ACC_0009833,CUST_005644,Current,23903.87,Dormant,2016-06-28 21:11:21,,1.0
ACC_0004572,CUST_006789,Current,120272.08,Dormant,2020-06-13 14:18:42,,2.0
ACC_0000132,CUST_004494,Loan,14493.78,,2022-12-25 07:37:18,2023-03-14 07:37:18,2.0
ACC_0008734,CUST_002046,Current,98215.57,Active,2018-09-12 18:13:42,,4.0
ACC_0000441,CUST_004683,Loan,96745.3,Dormant,2022-11-24 20:07:06,,1.0
ACC_0014114,CUST_009938,Fixed Deposit,9646.42,Active,2023-05-05 04:33:18,,
ACC_0010124,CUST_004720,Savings,141824.62,Active,,,2.0
ACC_0012837,CUST_002875,Current,131287.22,Active,2018-02-05 10:58:53,,
ACC_0000241,CUST_009444,Loan,8894.45,Active,2016-06-18 12:39:16,,
ACC_0005048,CUST_003958,,113631.27,Active,,,2.0
ACC_0001141,CUST_004775,Fixed Deposit,28834.83,Active,2017-09-06 05:52:50,,4.0
ACC_0004913,CUST_009618,,37128.57,Active,2018-08-17 01:05:29,,
ACC_0003928,CUST_003582,Current,132305.98,,2016-12-10 02:46:40,,1.0
ACC_0004832,CUST_005493,Current,28445.24,Active,2022-06-17 15:46:59,,1.0
ACC_0010092,CUST_001208,,115406.82,Active,2017-01-12 03:41:49,,
ACC_0003228,CUST_008906,Fixed Deposit,14934.31,Dormant,2017-09-20 11:30:11,,
ACC_0003149,CUST_001089,Current,112800.94,,2016-08-11 16:04:53,,3.0
ACC_0007048,CUST_005777,Current,85445.57,Active,2019-08-09 02:19:15,,2.0
ACC_0008007,CUST_007775,Savings,109880.39,Active,2021-08-25 23:00:13,,
ACC_0005712,CUST_003520,Current,10614.22,Active,,,1.0
ACC_0014996,CUST_000145,,94058.83,,2020-12-11 09:07:54,,4.0
ACC_0006122,CUST_005651,Loan,129475.78,Active,2018-12-04 04:33:43,,
ACC_0013891,CUST_004501,Current,79612.94,Closed,2015-04-01 01:16:57,2018-03-21 01:16:57,1.0
ACC_0008642,CUST_009410,Loan,7486.93,Dormant,,,4.0
ACC_0008454,CUST_002650,Savings,83091.81,Dormant,2022-05-26 16:11:28,,2.0
ACC_0011203,CUST_000755,Savings,,Active,2017-02-28 01:35:18,,1.0
ACC_0008874,CUST_003305,Savings,138608.44,Closed,2018-01-18 15:07:22,2020-04-13 15:07:22,4.0
ACC_0011715,CUST_002368,Fixed Deposit,,,2015-03-29 17:56:16,,1.0
ACC_0007922,CUST_008338,Current,66611.94,Active,2017-05-16 15:59:51,,3.0
ACC_0008135,CUST_009526,Savings,54005.52,Dormant,2019-05-17 12:06:15,,3.0
ACC_0001254,CUST_009172,Loan,105032.23,Closed,2019-04-02 06:43:22,2019-08-02 06:43:22,
ACC_0003017,CUST_008960,,99657.34,,2021-02-23 15:43:38,2023-01-15 15:43:38,4.0
ACC_0000193,CUST_003736,,61772.69,,2016-11-21 00:00:42,,1.0
ACC_0013979,CUST_003628,Savings,131305.36,Active,2023-03-06 07:31:10,,3.0
ACC_0005043,CUST_004694,Fixed Deposit,106483.21,Active,,,4.0
ACC_0009000,CUST_006478,Savings,41034.31,Active,2018-11-22 04:41:35,,3.0
ACC_0005467,CUST_008368,Current,91711.24,Active,,,2.0
ACC_0008081,CUST_004321,Current,143519.83,Active,2015-07-01 04:51:35,,2.0
ACC_0004554,CUST_006038,,145546.3,Active,2015-01-08 17:04:34,,2.0
ACC_0014182,CUST_005891,Savings,,Active,2022-08-04 02:15:41,,1.0
ACC_0003005,CUST_006388,Fixed Deposit,,Active,2015-06-19 06:29:34,,2.0
ACC_0008775,CUST_004974,Fixed Deposit,95089.3,Active,2017-08-10 20:37:59,,1.0
ACC_0011593,CUST_002989,Current,37880.69,Active,2016-12-28 00:10:49,,4.0
ACC_0014555,CUST_006195,Loan,73681.62,Active,2022-07-25 00:03:43,,
ACC_0012118,CUST_004431,Savings,125919.89,Active,2020-01-17 09:37:40,,4.0
ACC_0005433,CUST_004682,Fixed Deposit,13801.31,Active,2016-04-20 22:25:26,,1.0
ACC_0004535,CUST_001514,,86301.6,Active,2020-08-08 21:38:19,,
ACC_0000530,CUST_007337,Fixed Deposit,109858.22,Active,2016-01-28 16:11:35,,1.0
ACC_0009385,CUST_005444,Savings,30170.29,Active,2015-03-10 00:09:49,,4.0
ACC_0008115,CUST_002981,Loan,138815.7,Active,2020-11-26 02:07:20,,3.0
ACC_0012506,CUST_005520,Savings,50431.36,Active,2016-03-23 00:04:11,,
ACC_0006930,CUST_000885,Loan,,Dormant,2019-02-16 06:48:40,,3.0
ACC_0013620,CUST_009577,Savings,136717.83,,2018-11-13 01:17:47,,3.0
ACC_0004160,CUST_007181,,135028.01,Active,2020-05-31 08:46:29,,3.0
ACC_0013111,CUST_007833,Savings,80670.35,,2022-05-11 14:01:02,,4.0
ACC_0009737,CUST_000311,Loan,122103.75,Active,2017-01-20 07:05:19,,2.0
ACC_0006159,CUST_006349,Fixed Deposit,32613.84,Active,2020-01-25 04:21:54,,4.0
ACC_0008355,CUST_001280,Loan,13765.44,Closed,2021-05-01 07:27:49,2024-06-18 07:27:49,2.0
ACC_0003142,CUST_006490,,81516.17,Active,,,1.0
ACC_0010736,CUST_002014,Loan,145290.2,Dormant,2017-02-22 16:24:08,,2.0
ACC_0012875,CUST_000830,Savings,24423.68,Active,2016-07-27 15:27:42,,3.0
ACC_0005725,CUST_001589,Savings,63448.82,Active,2017-09-10 22:05:04,,3.0
ACC_0008953,CUST_002328,Loan,136904.67,Active,2015-08-02 13:27:50,,
ACC_0013173,CUST_001540,,116541.62,Active,,,2.0
ACC_0013900,CUST_009782,Loan,134105.91,Dormant,,,
ACC_0006886,CUST_005105,Fixed Deposit,69042.68,Active,2016-05-23 13:29:17,,1.0
ACC_0000531,CUST_004139,Savings,86858.94,Dormant,2022-05-25 13:29:53,,2.0
ACC_0012600,CUST_002267,Fixed Deposit,145974.09,Active,2018-10-02 09:41:57,,3.0
ACC_0002667,CUST_009123,Current,37461.13,Dormant,2016-06-10 18:22:37,,2.0
ACC_0011285,CUST_006960,Current,16962.3,,,,
ACC_0014955,CUST_009945,Fixed Deposit,146662.34,,2020-08-05 21:30:07,,
ACC_0012663,CUST_003047,Savings,124464.81,Active,2020-11-16 11:09:27,,4.0
ACC_0012538,CUST_003288,Current,123255.22,,2022-04-12 16:40:27,,3.0
ACC_0007677,CUST_008169,,,Active,2017-08-20 12:56:44,,4.0
ACC_0005415,CUST_001506,Current,1325.94,,2018-03-29 03:30:51,,1.0
ACC_0012925,CUST_007433,Current,43070.62,Active,2019-11-08 21:22:15,,4.0
ACC_0014381,CUST_007108,Fixed Deposit,54624.16,Active,2021-07-05 15:35:00,,4.0
ACC_0013354,CUST_007967,Savings,80726.7,Active,,,
ACC_0011007,CUST_002050,Fixed Deposit,53137.92,Active,,,4.0
ACC_0014664,CUST_007566,Current,11192.22,Active,2022-06-23 07:36:45,,1.0
ACC_0000606,CUST_004970,Current,,,2015-02-23 20:48:30,,2.0
ACC_0011401,CUST_007560,Loan,50288.37,Active,2016-08-18 11:51:55,,2.0
ACC_0008550,CUST_009187,Current,76315.75,Active,2015-12-04 03:16:08,,4.0
ACC_0003750,CUST_001144,Loan,55890.72,Active,,,3.0
ACC_0001447,CUST_004809,Fixed Deposit,113260.83,Active,2015-11-20 00:48:44,,1.0
ACC_0004405,CUST_003023,,,Active,2019-04-08 03:18:12,,3.0
ACC_0003948,CUST_002960,Loan,95384.68,,2022-05-28 17:37:48,2023-03-23 17:37:48,
ACC_0002270,CUST_000537,Fixed Deposit,38987.47,,2016-09-28 09:04:30,,3.0
ACC_0012698,CUST_006745,Fixed Deposit,141975.59,,2019-12-28 19:42:26,,3.0
ACC_0006436,CUST_009812,Current,,,2016-09-23 16:22:40,,2.0
ACC_0008548,CUST_008863,Current,20745.11,,2023-05-15 10:11:31,,2.0
ACC_0007860,CUST_007255,Savings,55849.67,,,,2.0
ACC_0010214,CUST_008098,Savings,72477.66,Closed,2021-01-31 13:38:46,2023-11-08 13:38:46,
ACC_0007342,CUST_008662,Loan,80099.61,Active,2020-06-22 19:57:31,,3.0
ACC_0013795,CUST_008188,Savings,139982.15,Dormant,2015-06-21 19:49:35,,2.0
ACC_0013307,CUST_004168,Savings,133236.48,Closed,2018-04-26 01:26:20,2018-11-18 01:26:20,2.0
ACC_0013458,CUST_005267,Fixed Deposit,,Active,2015-03-15 19:32:36,,4.0
ACC_0002529,CUST_003461,Current,2823.93,Active,2020-04-02 18:20:04,,4.0
ACC_0002159,CUST_003712,Savings,97313.5,Dormant,2017-11-25 17:11:04,,2.0
ACC_0007117,CUST_008880,Savings,94967.73,,,,4.0
ACC_0001827,CUST_001973,Fixed Deposit,122444.25,,2016-11-15 23:35:51,,4.0
ACC_0005350,CUST_002484,Fixed Deposit,148183.64,Active,2019-04-23 04:30:56,,4.0
ACC_0002566,CUST_004842,Current,23642.21,Active,2018-05-18 14:38:10,,4.0
ACC_0000754,CUST_000248,Current,149524.86,Closed,,2019-04-16 23:33:26,1.0
ACC_0003255,CUST_009045,Savings,102265.35,Closed,2020-01-31 05:33:59,2022-01-28 05:33:59,4.0
ACC_0010781,CUST_001419,Savings,1808.13,Active,2017-11-20 04:13:54,,
ACC_0002547,CUST_004421,Loan,145585.82,Closed,2016-02-12 10:38:36,2016-05-22 10:38:36,4.0
ACC_0005764,CUST_000785,Fixed Deposit,129488.05,Closed,,2018-03-11 00:48:42,4.0
ACC_0000208,CUST_003938,Loan,,Dormant,2017-01-11 22:15:25,,2.0
ACC_0006487,CUST_009186,Loan,109292.61,Active,2020-09-17 15:44:04,,
ACC_0008712,CUST_003483,Loan,13540.02,Active,2022-04-30 18:26:08,,1.0
ACC_0012998,CUST_008674,Fixed Deposit,8108.69,Active,2019-03-21 22:20:36,,4.0
ACC_0001231,CUST_006333,Loan,21351.39,Active,,,1.0
ACC_0001787,CUST_001919,Fixed Deposit,47448.8,,2020-12-30 06:23:00,,2.0
ACC_0010251,CUST_006037,Current,79193.15,Active,2022-09-08 07:49:35,,4.0
ACC_0005842,CUST_002558,Current,,Active,2020-09-30 23:48:12,,4.0
ACC_0009906,CUST_002565,Fixed Deposit,110614.31,Closed,,2017-11-16 03:27:36,3.0
ACC_0012007,CUST_000168,Current,34963.46,Closed,,2020-08-18 09:49:19,4.0
ACC_0010161,CUST_001197,Savings,14556.64,Active,2020-05-11 10:11:48,,4.0
ACC_0008577,CUST_007583,Fixed Deposit,148022.29,Active,2021-06-14 13:23:45,,1.0
ACC_0002642,CUST_002687,,100077.44,Active,2020-06-28 17:53:50,,
ACC_0011954,CUST_003553,Savings,96120.24,Dormant,2018-01-06 15:47:38,,4.0
ACC_0002476,CUST_000260,Current,10529.8,Active,,,1.0
ACC_0000103,CUST_002853,Fixed Deposit,15498.24,Active,2020-09-24 10:52:11,,1.0
ACC_0003363,CUST_007853,Fixed Deposit,81642.8,Active,2021-01-30 01:37:43,,2.0
ACC_0005454,CUST_007590,Fixed Deposit,,Active,2020-11-04 21:10:12,,1.0
ACC_0010680,CUST_007703,Savings,10566.5,,2019-08-10 10:02:53,2022-02-05 10:02:53,1.0
ACC_0014355,CUST_005000,Loan,111682.93,Closed,2021-07-13 10:24:26,2022-10-20 10:24:26,4.0
ACC_0006601,CUST_004536,Current,96359.82,Active,2018-03-30 06:45:08,,2.0
ACC_0014159,CUST_005979,Loan,31459.69,Dormant,2017-10-18 02:18:29,,
ACC_0005747,CUST_001888,Current,86559.9,Active,2015-07-10 14:29:41,,4.0
ACC_0009902,CUST_008871,Loan,16977.23,Closed,2016-07-18 04:45:04,,2.0
ACC_0001064,CUST_001257,Loan,3172.19,,2018-05-26 23:51:22,,4.0
ACC_0001423,CUST_006474,Current,124301.17,Active,2015-10-04 11:24:03,,
ACC_0006411,CUST_001525,Fixed Deposit,74223.54,Dormant,2018-02-17 07:54:26,,4.0
ACC_0006308,CUST_002658,Current,54420.14,Active,2019-07-18 14:39:12,,2.0
ACC_0004820,CUST_003467,Fixed Deposit,102523.62,Active,2023-06-21 17:39:48,,1.0
ACC_0008060,CUST_004835,Savings,80530.03,Active,2019-06-11 22:29:41,,4.0
ACC_0000695,CUST_004850,Current,107788.18,Closed,2019-11-28 22:42:56,,4.0
ACC_0000830,CUST_009234,Fixed Deposit,86802.62,Active,2021-03-04 18:30:17,,1.0
ACC_0010201,CUST_006637,Loan,21101.55,Active,2020-03-21 10:58:52,,
ACC_0012059,CUST_009077,Current,1788.09,Active,,,2.0
ACC_0011662,CUST_004161,Current,59653.98,,,,1.0
ACC_0009186,CUST_001133,,145043.56,Active,2023-02-09 21:10:53,,1.0
ACC_0005139,CUST_006086,Fixed Deposit,39468.92,Active,2023-06-22 08:12:19,,2.0
ACC_0007777,CUST_006426,Fixed Deposit,12127.4,Active,2019-11-03 17:02:26,,
ACC_0006192,CUST_005855,Current,77646.47,,2015-04-08 13:04:50,,2.0
ACC_0006391,CUST_003655,Loan,30298.71,Active,2017-02-11 20:59:21,,1.0
ACC_0012831,CUST_001107,Savings,12327.16,Closed,2017-05-27 16:05:56,2018-06-02 16:05:56,
ACC_0005232,CUST_004593,Fixed Deposit,137930.57,Active,2020-11-10 00:54:06,,4.0
ACC_0012115,CUST_008356,Fixed Deposit,89802.42,Active,2022-09-08 07:41:28,,
ACC_0006787,CUST_001022,,97513.92,Active,2017-05-04 04:39:04,,3.0
ACC_0007431,CUST_005750,Savings,,Closed,2019-04-27 18:01:00,2020-01-07 18:01:00,3.0
ACC_0001695,CUST_008983,,109463.27,,2020-11-18 01:15:56,,4.0
ACC_0000040,CUST_005115,Loan,75988.15,Closed,2022-07-24 13:17:48,2023-06-22 13:17:48,
ACC_0007412,CUST_001362,,104345.1,Dormant,2015-08-21 20:51:13,,1.0
ACC_0012395,CUST_007540,Savings,71660.96,,2022-04-11 01:40:19,,
ACC_0000038,CUST_005273,Loan,140209.93,Active,2016-09-24 06:25:13,,2.0
ACC_0010035,CUST_007986,Current,120771.89,,2016-04-15 07:59:18,,4.0
ACC_0000815,CUST_007145,Fixed Deposit,3209.84,Closed,2018-10-18 18:11:09,2019-02-09 18:11:09,1.0
ACC_0009606,CUST_003437,Savings,39234.94,Active,2020-12-26 15:47:12,,4.0
ACC_0014842,CUST_006652,,,Active,2022-06-17 07:54:28,,
ACC_0007265,CUST_004426,Fixed Deposit,114115.21,Active,2022-08-05 19:25:12,,3.0
ACC_0002780,CUST_000489,,44855.47,Active,2022-09-07 04:09:10,,
ACC_0009085,CUST_001879,Savings,147728.55,Closed,2023-02-16 02:01:43,2024-12-31 00:00:00,1.0
ACC_0012294,CUST_009804,,102847.76,Closed,2018-05-02 09:38:24,2020-09-30 09:38:24,
ACC_0002989,CUST_003574,Savings,7638.67,Active,,,1.0
ACC_0002759,CUST_006927,Loan,138430.75,Active,2022-08-05 14:59:04,,3.0
ACC_0013285,CUST_001721,Savings,87096.97,,2018-04-29 08:40:57,2019-10-28 08:40:57,
ACC_0007498,CUST_007897,Fixed Deposit,65403.65,Active,2020-05-10 05:19:30,,3.0
ACC_0005256,CUST_008736,Savings,64705.18,Active,2017-11-03 15:25:36,,
ACC_0007043,CUST_004920,,114481.58,Active,2015-01-04 21:23:25,,1.0
ACC_0006229,CUST_002427,Current,95474.63,Closed,2020-05-24 20:27:38,2020-12-21 20:27:38,3.0
ACC_0005702,CUST_009447,Current,54453.29,Active,2022-12-28 19:17:25,,1.0
ACC_0008133,CUST_008936,Savings,112029.65,Active,2017-10-08 23:49:49,,2.0
ACC_0013867,CUST_008366,Current,62364.05,,2021-03-31 04:56:51,,2.0
ACC_0000813,CUST_004206,Loan,59910.96,Closed,2022-01-13 05:48:13,2024-06-13 05:48:13,1.0
ACC_0001289,CUST_008459,Current,93346.28,Active,2017-09-06 11:44:39,,
ACC_0008187,CUST_003464,Savings,107053.95,Dormant,2020-03-16 21:01:20,,
ACC_0008079,CUST_002126,Fixed Deposit,54224.33,Active,2018-07-31 17:00:41,,1.0
ACC_0007942,CUST_002031,,121164.57,,2021-11-18 00:14:11,,2.0
ACC_0003542,CUST_001640,Fixed Deposit,33038.93,Active,2019-12-06 16:52:51,,3.0
ACC_0001987,CUST_004884,Loan,49974.02,Active,2022-07-24 17:00:28,,
ACC_0014750,CUST_008694,Current,3898.72,Active,2015-10-30 00:35:27,,3.0
ACC_0010508,CUST_003642,,51168.53,Dormant,2015-10-16 23:39:07,,1.0
ACC_0006066,CUST_008988,Loan,108527.8,Active,2022-07-11 07:48:29,,1.0
ACC_0014512,CUST_007432,Current,16300.86,Active,2018-03-04 17:59:56,,4.0
ACC_0013360,CUST_006887,Fixed Deposit,61025.42,Active,2022-11-01 14:27:54,,4.0
ACC_0014705,CUST_003361,Savings,,Active,2015-07-17 00:36:14,,3.0
ACC_0006043,CUST_001072,Loan,93154.77,Active,2015-09-01 05:25:08,,3.0
ACC_0005142,CUST_005871,Savings,118100.73,Active,2018-10-31 21:39:43,,
ACC_0010762,CUST_001580,Fixed Deposit,,Active,2021-08-06 22:31:58,,4.0
ACC_0003935,CUST_004513,,130514.0,Closed,,2018-04-15 07:28:49,4.0
ACC_0011102,CUST_007432,,104299.36,Dormant,2017-10-13 19:06:40,,4.0
ACC_0001236,CUST_004132,,81754.21,Closed,2021-01-07 03:59:31,2023-11-22 03:59:31,3.0
ACC_0002658,CUST_009260,Loan,6713.21,Active,2023-06-08 09:03:53,,3.0
ACC_0008721,CUST_008727,Loan,141587.74,,2022-08-01 19:43:57,,1.0
ACC_0007290,CUST_009599,,48552.74,Active,2016-12-14 10:14:37,,1.0
ACC_0006470,CUST_003582,Loan,74879.98,Active,2023-01-04 14:55:36,,
ACC_0008932,CUST_008214,,147613.66,Active,2021-07-04 01:26:06,,2.0
ACC_0009485,CUST_000908,,136750.43,Active,2017-09-16 19:23:55,,
ACC_0010825,CUST_000115,Fixed Deposit,91059.4,Active,2016-08-20 00:49:35,,2.0
ACC_0012977,CUST_001912,Loan,5569.88,,2018-09-11 04:20:37,,2.0
ACC_0010644,CUST_009785,Current,113995.69,Active,2021-02-07 23:26:13,,2.0
ACC_0001462,CUST_009968,Fixed Deposit,18679.83,Dormant,2021-01-07 13:05:57,,2.0
ACC_0013548,CUST_001929,Savings,82294.71,Active,2020-11-08 15:37:29,,3.0
ACC_0011194,CUST_000884,Current,31767.43,Closed,2020-05-27 05:37:02,2023-04-20 05:37:02,1.0
ACC_0010494,CUST_000740,Loan,137186.47,Active,2016-01-23 03:30:42,,1.0
ACC_0007738,CUST_009815,Current,108638.0,Closed,2015-08-03 22:01:15,2016-04-23 22:01:15,2.0
ACC_0009618,CUST_008791,Fixed Deposit,15962.99,Active,2022-12-21 17:41:37,,2.0
ACC_0003522,CUST_004437,Current,75144.62,Active,2022-11-22 16:45:27,,2.0
ACC_0001700,CUST_007523,Fixed Deposit,149054.49,Dormant,2018-01-18 12:46:43,,2.0
ACC_0006951,CUST_002106,Current,,Closed,2021-04-24 13:26:19,,4.0
